# Exported: 2026-04-06 | Filters: None (all vulnerabilities)
CVE,Severity,KEV,Status,Server,Package,Version,Fixed Version,First Detected,Last Seen,Fixed Date,Scanner
CVE-2025-38403,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38401,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38400,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38399,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38395,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38393,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38391,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38389,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38387,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38386,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38384,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38377,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38375,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38373,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38371,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38369,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38368,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38363,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38362,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38361,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38360,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38359,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38353,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38350,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-153.163,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38349,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38348,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38347,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-163.173,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38346,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38345,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38344,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38343,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38342,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38340,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38337,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38336,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38335,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-163.173,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38334,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38333,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38332,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38331,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38330,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38329,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38328,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38326,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38324,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38323,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38321,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38320,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38319,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38313,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38312,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38310,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38305,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38300,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38298,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38293,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38286,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38285,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38280,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38275,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38273,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38272,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38269,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38264,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38263,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38262,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38261,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38259,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38257,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38251,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38250,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38249,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38248,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-170.180,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38245,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38244,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38239,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38237,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38236,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-170.180,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38234,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38231,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38230,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38229,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38227,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38226,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38225,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38222,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38219,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38218,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38215,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38214,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38212,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38211,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38208,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38207,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38206,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38205,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38204,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38203,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38202,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38201,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38200,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38199,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38198,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38197,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38194,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38193,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38192,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38191,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38190,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38189,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38185,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38184,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38181,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38180,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38177,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-143.153,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38174,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38173,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38168,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38167,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38166,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38165,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-163.173,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38163,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38162,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38161,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38160,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38159,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38157,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38154,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38153,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38152,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-142.152,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38148,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-163.173,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38147,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38146,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38145,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38143,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38140,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38138,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38136,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38135,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38131,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38129,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-173.183,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38127,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38126,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38122,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38120,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38119,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38117,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38115,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38112,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38111,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38109,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38108,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38107,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38105,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38103,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38102,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38100,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38099,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38098,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38097,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38096,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38095,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-163.173,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38094,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-144.157,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38092,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38091,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38090,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38088,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38086,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38085,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38084,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-156.166,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38083,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-151.161,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38082,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38081,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38080,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38079,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-152.162,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38078,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-152.162,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38077,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-152.162,6 abr 2026,6 abr 2026,,trivy
CVE-2025-38075,MEDIUM,No,Open,rengine,linux-headers-5.15.0-112,5.15.0-112.122,5.15.0-152.162,6 abr 2026,6 abr 2026,,trivy
